<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.16	16:45:00	3409.08	3410.33	3382.94	3388.18	6534	0	7
2025.06.16	17:00:00	3388.36	3399.35	3387.48	3396.56	5543	0	7
2025.06.16	17:15:00	3396.57	3398.83	3391.59	3391.96	4492	0	7
2025.06.16	17:30:00	3391.96	3395.79	3389.85	3395.10	4228	0	7
2025.06.16	17:45:00	3395.13	3398.82	3393.34	3396.97	3325	0	7
2025.06.16	18:00:00	3397.07	3403.55	3397.07	3400.95	3565	0	7
2025.06.16	18:15:00	3400.95	3405.27	3399.99	3404.47	2735	0	7
2025.06.16	18:30:00	3404.53	3405.63	3402.92	3403.85	2444	0	7
2025.06.16	18:45:00	3403.88	3405.74	3400.97	3404.57	2463	0	7
2025.06.16	19:00:00	3404.57	3404.99	3399.82	3400.84	2294	0	7
2025.06.16	19:15:00	3400.84	3401.19	3397.46	3399.95	2209	0	7
2025.06.16	19:30:00	3399.97	3400.69	3398.78	3400.20	1708	0	7
2025.06.16	19:45:00	3400.20	3400.48	3398.72	3399.49	1430	0	7
2025.06.16	20:00:00	3399.49	3400.27	3397.27	3398.88	1601	0	7
2025.06.16	20:15:00	3398.88	3399.75	3396.65	3397.89	1671	0	7
2025.06.16	20:30:00	3397.92	3398.28	3391.22	3393.33	1900	0	7
2025.06.16	20:45:00	3393.33	3393.59	3391.41	3392.69	1743	0	7
2025.06.16	21:00:00	3392.69	3394.12	3390.13	3391.17	1549	0	7
2025.06.16	21:15:00	3391.17	3391.54	3388.01	3389.95	1763	0	7
2025.06.16	21:30:00	3389.95	3390.85	3389.03	3389.18	1110	0	7
2025.06.16	21:45:00	3389.18	3389.48	3384.07	3385.34	1893	0	7
2025.06.16	22:00:00	3385.34	3386.20	3383.18	3384.10	1954	0	7
2025.06.16	22:15:00	3384.10	3384.94	3382.90	3384.75	1571	0	7
2025.06.16	22:30:00	3384.74	3387.87	3383.25	3386.43	1744	0	7
2025.06.16	22:45:00	3386.50	3388.52	3383.46	3384.11	2004	0	7
2025.06.16	23:00:00	3384.27	3385.15	3383.44	3384.68	874	0	7
2025.06.16	23:15:00	3384.68	3385.26	3384.01	3384.87	586	0	7
2025.06.16	23:30:00	3384.87	3386.07	3383.72	3383.84	486	0	7
2025.06.16	23:45:00	3383.84	3385.58	3383.51	3384.88	498	0	17
2025.06.17	01:00:00	3387.11	3389.51	3385.89	3387.79	1200	0	7
2025.06.17	01:15:00	3387.79	3389.30	3387.60	3387.80	623	0	7
2025.06.17	01:30:00	3387.80	3394.34	3386.78	3393.86	1500	0	7
2025.06.17	01:45:00	3393.79	3398.49	3392.70	3395.51	2001	0	7
2025.06.17	02:00:00	3395.47	3396.88	3394.26	3394.89	1311	0	7
2025.06.17	02:15:00	3394.89	3398.80	3393.34	3398.69	1314	0	7
2025.06.17	02:30:00	3398.73	3400.23	3393.77	3394.16	1785	0	7
2025.06.17	02:45:00	3394.11	3402.88	3393.11	3402.81	2231	0	7
2025.06.17	03:00:00	3402.81	3402.90	3397.24	3401.85	2479	0	7
2025.06.17	03:15:00	3401.85	3401.88	3397.17	3399.28	2151	0	7
2025.06.17	03:30:00	3399.28	3403.32	3399.28	3399.99	1694	0	7
2025.06.17	03:45:00	3399.99	3400.54	3391.62	3394.23	2313	0	7
2025.06.17	04:00:00	3394.24	3402.68	3394.17	3400.72	2795	0	7
2025.06.17	04:15:00	3400.72	3401.93	3399.09	3399.56	1852	0	7
2025.06.17	04:30:00	3399.63	3401.42	3396.53	3399.89	2064	0	7
2025.06.17	04:45:00	3399.89	3399.89	3393.37	3393.73	2107	0	7
2025.06.17	05:00:00	3393.73	3397.35	3390.34	3395.61	2235	0	7
2025.06.17	05:15:00	3395.61	3397.88	3394.00	3397.38	1529	0	7
2025.06.17	05:30:00	3397.38	3400.28	3396.72	3399.83	1569	0	7
2025.06.17	05:45:00	3399.83	3400.45	3388.44	3390.07	2500	0	7
2025.06.17	06:00:00	3390.01	3392.64	3380.54	3384.89	2842	0	7
2025.06.17	06:15:00	3384.84	3385.84	3374.03	3385.61	3208	0	7
2025.06.17	06:30:00	3385.61	3387.71	3383.80	3386.22	2376	0	7
2025.06.17	06:45:00	3386.22	3388.08	3383.31	3387.68	1736	0	7
2025.06.17	07:00:00	3387.66	3389.76	3387.14	3389.49	1332	0	7
2025.06.17	07:15:00	3389.49	3390.57	3387.94	3389.16	1191	0	7
2025.06.17	07:30:00	3389.16	3391.99	3389.16	3391.87	967	0	7
2025.06.17	07:45:00	3391.87	3396.32	3391.78	3394.06	1571	0	7
2025.06.17	08:00:00	3394.06	3394.90	3391.60	3392.66	1211	0	7
2025.06.17	08:15:00	3392.66	3393.98	3391.69	3393.66	1211	0	7
2025.06.17	08:30:00	3393.66	3393.85	3390.75	3392.73	1636	0	7
2025.06.17	08:45:00	3392.73	3395.50	3391.17	3392.65	1723	0	7
2025.06.17	09:00:00	3392.65	3392.65	3387.19	3390.18	2492	0	7
2025.06.17	09:15:00	3390.18	3390.36	3386.90	3388.49	2308	0	7
2025.06.17	09:30:00	3388.49	3389.23	3381.15	3381.95	2603	0	7
2025.06.17	09:45:00	3381.95	3388.17	3381.95	3385.46	2632	0	7
2025.06.17	10:00:00	3385.39	3389.50	3383.18	3385.57	2639	0	7
2025.06.17	10:15:00	3385.57	3391.23	3384.90	3387.31	2063	0	7
2025.06.17	10:30:00	3387.29	3389.96	3384.39	3389.31	1991	0	7
2025.06.17	10:45:00	3389.31	3391.89	3385.79	3387.76	2396	0	7
2025.06.17	11:00:00	3387.76	3388.62	3384.93	3386.50	2080	0	7
2025.06.17	11:15:00	3386.50	3387.46	3384.41	3386.10	1541	0	7
2025.06.17	11:30:00	3386.10	3386.61	3382.68	3383.37	2116	0	7
2025.06.17	11:45:00	3383.37	3384.10	3377.88	3378.91	2783	0	7
2025.06.17	12:00:00	3378.91	3381.34	3375.68	3380.60	3065	0	7
2025.06.17	12:15:00	3380.67	3384.81	3379.38	3380.13	2737	0	7
2025.06.17	12:30:00	3380.13	3385.10	3379.08	3384.70	2482	0	7
2025.06.17	12:45:00	3384.70	3386.01	3380.45	3385.63	2538	0	7
2025.06.17	13:00:00	3385.63	3391.89	3385.39	3391.56	2157	0	7
2025.06.17	13:15:00	3391.56	3397.54	3391.26	3393.82	3498	0	7
2025.06.17	13:30:00	3393.83	3398.78	3392.86	3396.13	2843	0	7
2025.06.17	13:45:00	3396.13	3398.74	3394.79	3398.15	2218	0	7
2025.06.17	14:00:00	3398.15	3400.17	3396.50	3398.30	2532	0	7
2025.06.17	14:15:00	3398.30	3398.40	3392.73	3393.86	2659	0	7
2025.06.17	14:30:00	3393.87	3396.46	3392.41	3396.25	2353	0	7
2025.06.17	14:45:00	3396.25	3397.04	3388.19	3388.58	2588	0	7
2025.06.17	15:00:00	3388.58	3388.66	3383.85	3384.97	2558	0	7
2025.06.17	15:15:00	3384.97	3388.33	3383.58	3388.17	3017	0	7
2025.06.17	15:30:00	3387.96	3391.57	3384.19	3385.77	4495	0	7
2025.06.17	15:45:00	3385.77	3388.87	3383.79	3386.78	3296	0	7
2025.06.17	16:00:00	3386.78	3393.82	3385.97	3393.37	4138	0	7
2025.06.17	16:15:00	3393.37	3396.05	3392.50	3393.54	3211	0	7
2025.06.17	16:30:00	3393.55	3397.47	3391.47	3395.54	5088	0	7
2025.06.17	16:45:00	3395.54	3395.62	3388.40	3390.66	4433	0	7
2025.06.17	17:00:00	3390.60	3392.02	3384.58	3386.12	5065	0	7
2025.06.17	17:15:00	3386.12	3387.92	3380.52	3383.90	3674	0	7
2025.06.17	17:30:00	3383.85	3383.85	3366.20	3375.72	6080	0	7
2025.06.17	17:45:00	3375.73	3386.65	3373.64	3385.06	4313	0	7
2025.06.17	18:00:00	3385.06	3388.35	3383.97	3385.31	3145	0	7
2025.06.17	18:15:00	3385.31	3387.19	3379.66	3381.15	3401	0	7
2025.06.17	18:30:00	3381.16	3382.59	3376.44	3377.92	2753	0	7
2025.06.17	18:45:00	3377.92	3379.50	3372.63	3379.35	2985	0	7
2025.06.17	19:00:00	3379.35	3381.51	3376.76	3378.61	2688	0	7
2025.06.17	19:15:00	3378.61	3382.71	3376.71	3381.80	2429	0	7
2025.06.17	19:30:00	3381.80	3383.85	3380.30	3382.27	1608	0	7
2025.06.17	19:45:00	3382.27	3385.94	3380.02	3382.91	3270	0	7
2025.06.17	20:00:00	3382.91	3385.73	3381.33	3385.55	2380	0	7
2025.06.17	20:15:00	3385.55	3390.69	3385.55	3388.36	3150	0	7
2025.06.17	20:30:00	3388.36	3391.01	3388.30	3390.96	2129	0	7
2025.06.17	20:45:00	3390.96	3391.29	3388.08	3390.39	2807	0	7
2025.06.17	21:00:00	3390.39	3391.32	3389.58	3390.17	2101	0	7
2025.06.17	21:15:00	3390.21	3392.59	3388.86	3389.28	2578	0	7
2025.06.17	21:30:00	3389.29	3391.29	3388.86	3389.45	1827	0	7
2025.06.17	21:45:00	3389.45	3389.49	3382.53	3382.85	2560	0	7
2025.06.17	22:00:00	3382.85	3385.30	3382.53	3385.20	1409	0	7
2025.06.17	22:15:00	3385.20	3385.48	3382.45	3384.53	1333	0	7
2025.06.17	22:30:00	3384.54	3386.42	3383.35	3384.79	1360	0	7
2025.06.17	22:45:00	3384.79	3386.45	3383.20	3385.76	1767	0	7
2025.06.17	23:00:00	3385.59	3386.81	3383.76	3384.23	795	0	7
2025.06.17	23:15:00	3384.23	3387.20	3383.66	3386.36	671	0	7
2025.06.17	23:30:00	3386.36	3386.67	3385.11	3386.42	391	0	7
2025.06.17	23:45:00	3386.42	3390.37	3386.37	3388.72	771	0	17
2025.06.18	01:00:00	3390.63	3396.14	3390.47	3393.64	1103	0	7
2025.06.18	01:15:00	3393.64	3394.58	3392.24	3392.55	812	0	7
2025.06.18	01:30:00	3392.55	3393.57	3389.70	3391.14	1114	0	7
2025.06.18	01:45:00	3391.15	3391.63	3388.86	3388.88	858	0	7
2025.06.18	02:00:00	3388.88	3390.40	3388.77	3389.94	899	0	7
2025.06.18	02:15:00	3389.94	3390.26	3388.93	3389.94	591	0	7
2025.06.18	02:30:00	3389.94	3390.03	3385.17	3385.54	919	0	7
2025.06.18	02:45:00	3385.54	3388.25	3385.07	3387.36	906	0	7
2025.06.18	03:00:00	3387.18	3388.90	3383.36	3383.70	1954	0	7
2025.06.18	03:15:00	3383.70	3385.49	3383.02	3384.70	1542	0	7
2025.06.18	03:30:00	3384.70	3386.47	3383.33	3386.32	1437	0	7
2025.06.18	03:45:00	3386.26	3388.18	3384.15	3385.80	1637	0	7
2025.06.18	04:00:00	3385.80	3388.03	3382.61	3383.99	2047	0	7
2025.06.18	04:15:00	3383.99	3387.79	3382.86	3387.65	1564	0	7
2025.06.18	04:30:00	3387.65	3388.69	3380.04	3380.30	2049	0	7
2025.06.18	04:45:00	3380.40	3383.06	3378.77	3379.02	1808	0	7
2025.06.18	05:00:00	3378.96	3378.96	3374.34	3374.92	2284	0	7
2025.06.18	05:15:00	3374.92	3375.97	3373.21	3373.53	1629	0	7
2025.06.18	05:30:00	3373.53	3377.12	3370.70	3376.33	2012	0	7
2025.06.18	05:45:00	3376.33	3379.67	3376.15	3379.40	1592	0	7
2025.06.18	06:00:00	3379.39	3384.31	3379.34	3384.12	1982	0	7
2025.06.18	06:15:00	3384.20	3386.06	3383.55	3384.92	2178	0	7
2025.06.18	06:30:00	3384.92	3390.44	3384.89	3389.24	1669	0	7
2025.06.18	06:45:00	3389.24	3391.51	3387.63	3391.01	1391	0	7
2025.06.18	07:00:00	3391.01	3392.95	3389.50	3392.08	1279	0	7
2025.06.18	07:15:00	3392.06	3395.15	3391.73	3395.00	1174	0	7
2025.06.18	07:30:00	3395.00	3397.79	3394.33	3397.45	1482	0	7
2025.06.18	07:45:00	3397.45	3400.09	3394.22	3395.17	1850	0	7
2025.06.18	08:00:00	3395.19	3395.70	3392.60	3393.57	1514	0	7
2025.06.18	08:15:00	3393.57	3394.73	3391.67	3392.37	1989	0	7
2025.06.18	08:30:00	3392.37	3392.58	3384.32	3387.73	3324	0	7
2025.06.18	08:45:00	3387.73	3388.78	3385.39	3386.55	2218	0	7
2025.06.18	09:00:00	3386.55	3386.85	3383.58	3384.34	2471	0	7
2025.06.18	09:15:00	3384.34	3385.35	3382.01	3382.51	2480	0	7
2025.06.18	09:30:00	3382.51	3383.84	3380.28	3380.31	2360	0	7
2025.06.18	09:45:00	3380.31	3385.59	3379.47	3382.45	2473	0	7
2025.06.18	10:00:00	3382.45	3384.08	3380.09	3381.66	2250	0	7
2025.06.18	10:15:00	3381.65	3383.31	3377.83	3378.40	2266	0	7
2025.06.18	10:30:00	3378.40	3384.44	3377.13	3383.94	1995	0	7
2025.06.18	10:45:00	3383.94	3386.15	3382.99	3385.95	1920	0	7
2025.06.18	11:00:00	3385.95	3388.40	3385.00	3386.16	1706	0	7
2025.06.18	11:15:00	3386.16	3388.03	3384.72	3387.18	1701	0	7
2025.06.18	11:30:00	3387.18	3387.52	3383.48	3384.12	1469	0	7
2025.06.18	11:45:00	3384.12	3385.70	3382.64	3383.59	1758	0	7
2025.06.18	12:00:00	3383.59	3385.58	3382.82	3382.83	1474	0	7
2025.06.18	12:15:00	3382.83	3384.39	3381.68	3381.98	1612	0	7
2025.06.18	12:30:00	3381.98	3382.56	3380.12	3381.53	1427	0	7
2025.06.18	12:45:00	3381.53	3381.66	3375.56	3378.27	2001	0	7
2025.06.18	13:00:00	3378.27	3379.64	3377.17	3379.04	1866	0	7
2025.06.18	13:15:00	3379.04	3379.46	3376.47	3376.75	1585	0	7
2025.06.18	13:30:00	3376.77	3382.44	3375.78	3378.52	2177	0	7
2025.06.18	13:45:00	3378.52	3380.93	3375.94	3380.26	2169	0	7
2025.06.18	14:00:00	3380.26	3382.59	3380.02	3381.69	1784	0	7
2025.06.18	14:15:00	3381.69	3385.91	3380.79	3385.80	1858	0	7
2025.06.18	14:30:00	3385.80	3387.07	3381.52	3381.61	2289	0	7
2025.06.18	14:45:00	3381.61	3385.95	3379.06	3382.10	2912	0	7
2025.06.18	15:00:00	3382.05	3385.81	3381.71	3384.40	2382	0	7
2025.06.18	15:15:00	3384.40	3388.02	3383.23	3386.79	2514	0	7
2025.06.18	15:30:00	3386.79	3389.89	3385.43	3389.08	2927	0	7
2025.06.18	15:45:00	3389.05	3389.05	3384.89	3386.63	1789	0	7
2025.06.18	16:00:00	3386.63	3391.90	3385.63	3391.07	2871	0	7
2025.06.18	16:15:00	3391.10	3395.47	3390.58	3395.19	2434	0	7
2025.06.18	16:30:00	3395.19	3396.85	3391.79	3392.82	4063	0	7
2025.06.18	16:45:00	3392.82	3393.69	3389.86	3392.33	3273	0	7
2025.06.18	17:00:00	3392.28	3392.46	3383.85	3385.05	5031	0	7
2025.06.18	17:15:00	3385.14	3387.07	3373.84	3382.70	5527	0	7
2025.06.18	17:30:00	3382.70	3388.76	3382.69	3387.61	4546	0	7
2025.06.18	17:45:00	3387.61	3390.18	3385.30	3386.89	3169	0	7
2025.06.18	18:00:00	3386.89	3389.37	3385.47	3385.81	2397	0	7
2025.06.18	18:15:00	3385.86	3389.08	3381.30	3387.41	2787	0	7
2025.06.18	18:30:00	3387.41	3389.00	3386.52	3388.07	1818	0	7
2025.06.18	18:45:00	3388.05	3392.90	3387.76	3392.77	2007	0	7
2025.06.18	19:00:00	3392.77	3394.74	3390.50	3390.66	2256	0	7
2025.06.18	19:15:00	3390.65	3392.51	3390.02	3392.23	1606	0	7
2025.06.18	19:30:00	3392.24	3393.11	3391.12	3391.67	1769	0	7
2025.06.18	19:45:00	3391.67	3392.45	3390.80	3390.96	1692	0	7
2025.06.18	20:00:00	3390.95	3391.25	3389.02	3390.36	1478	0	7
2025.06.18	20:15:00	3390.36	3390.41	3388.46	3389.66	1766	0	7
2025.06.18	20:30:00	3389.65	3389.65	3386.10	3386.34	1791	0	7
2025.06.18	20:45:00	3386.34	3387.57	3384.52	3385.30	1923	0	7
2025.06.18	21:00:00	3385.23	3395.83	3385.20	3392.20	5438	0	7
2025.06.18	21:15:00	3392.29	3395.02	3386.78	3391.03	4051	0	7
2025.06.18	21:30:00	3391.03	3392.48	3385.66	3387.34	4019	0	7
2025.06.18	21:45:00	3387.37	3387.37	3378.40	3379.16	5185	0	7
2025.06.18	22:00:00	3379.20	3379.29	3368.62	3372.36	4625	0	7
2025.06.18	22:15:00	3372.37	3376.63	3365.34	3365.43	4033	0	7
2025.06.18	22:30:00	3365.46	3374.69	3363.02	3369.93	3914	0	7
2025.06.18	22:45:00	3370.11	3370.12	3364.29	3366.87	3225	0	7
2025.06.18	23:00:00	3366.87	3368.95	3362.62	3364.70	1933	0	7
2025.06.18	23:15:00	3364.70	3366.86	3363.64	3365.23	1367	0	7
2025.06.18	23:30:00	3365.12	3369.36	3364.33	3366.93	1292	0	7
2025.06.18	23:45:00	3366.93	3369.10	3364.84	3368.45	952	0	17
2025.06.19	01:00:00	3368.59	3375.34	3368.59	3374.39	1164	0	7
2025.06.19	01:15:00	3374.39	3379.90	3373.77	3375.23	1346	0	7
2025.06.19	01:30:00	3375.23	3377.73	3373.76	3376.15	986	0	7
2025.06.19	01:45:00	3376.15	3376.42	3373.63	3375.15	1049	0	7
2025.06.19	02:00:00	3375.20	3375.70	3374.26	3374.88	908	0	7
2025.06.19	02:15:00	3374.88	3374.88	3371.10	3371.87	990	0	7
2025.06.19	02:30:00	3371.87	3376.03	3370.75	3375.78	1141	0	7
2025.06.19	02:45:00	3375.78	3377.07	3374.25	3375.12	1084	0	7
2025.06.19	03:00:00	3375.18	3379.19	3374.79	3378.24	1558	0	7
2025.06.19	03:15:00	3378.24	3380.29	3377.52	3379.14	1421	0	7
2025.06.19	03:30:00	3379.14	3381.77	3378.25	3381.77	1426	0	7
2025.06.19	03:45:00	3381.77	3383.34	3378.61	3379.53	1647	0	7
2025.06.19	04:00:00	3379.53	3388.03	3377.42	3380.97	3788	0	7
2025.06.19	04:15:00	3380.97	3382.75	3377.21	3380.36	2061	0	7
2025.06.19	04:30:00	3380.31	3381.76	3377.49	3378.48	1829	0	7
2025.06.19	04:45:00	3378.48	3381.48	3374.64	3374.94	2103	0	7
2025.06.19	05:00:00	3374.94	3379.48	3374.17	3377.90	1804	0	7
2025.06.19	05:15:00	3377.90	3378.17	3375.14	3375.66	1170	0	7
2025.06.19	05:30:00	3375.66	3379.49	3374.54	3377.86	1542	0	7
2025.06.19	05:45:00	3377.86	3378.75	3375.52	3376.80	1209	0	7
2025.06.19	06:00:00	3376.80	3377.35	3375.58	3376.22	1091	0	7
2025.06.19	06:15:00	3376.22	3376.47	3369.72	3371.34	1888	0	7
2025.06.19	06:30:00	3371.34	3376.10	3370.64	3374.33	1478	0	7
2025.06.19	06:45:00	3374.33	3374.90	3373.19	3373.61	941	0	7
2025.06.19	07:00:00	3373.61	3374.28	3373.08	3373.97	869	0	7
2025.06.19	07:15:00	3373.97	3374.63	3371.81	3373.14	826	0	7
2025.06.19	07:30:00	3373.14	3373.65	3372.20	3373.39	707	0	7
2025.06.19	07:45:00	3373.39	3375.20	3372.86	3374.59	798	0	7
2025.06.19	08:00:00	3374.59	3375.34	3370.29	3373.06	1187	0	7
2025.06.19	08:15:00	3373.11	3374.97	3371.33	3372.31	1220	0	7
2025.06.19	08:30:00	3372.31	3374.55	3368.55	3369.12	1595	0	7
2025.06.19	08:45:00	3369.12	3369.26	3360.25	3364.67	3563	0	7
2025.06.19	09:00:00	3364.67	3364.85	3351.25	3355.74	4563	0	7
2025.06.19	09:15:00	3355.71	3356.15	3349.65	3350.21	4895	0	7
2025.06.19	09:30:00	3350.21	3353.93	3347.63	3351.95	4327	0	7
2025.06.19	09:45:00	3351.95	3358.19	3350.15	3357.41	3703	0	7
2025.06.19	10:00:00	3357.41	3358.77	3354.52	3355.46	2566	0	7
2025.06.19	10:15:00	3355.47	3356.81	3350.71	3353.13	3532	0	7
2025.06.19	10:30:00	3353.13	3368.88	3353.13	3367.07	3743	0	7
2025.06.19	10:45:00	3367.09	3369.10	3364.55	3365.94	2985	0	7
2025.06.19	11:00:00	3365.94	3366.56	3362.45	3362.51	2598	0	7
2025.06.19	11:15:00	3362.51	3367.51	3362.36	3366.45	2541	0	7
2025.06.19	11:30:00	3366.45	3370.34	3364.19	3370.24	2288	0	7
2025.06.19	11:45:00	3370.24	3371.68	3368.12	3368.73	2637	0	7
2025.06.19	12:00:00	3368.73	3369.46	3363.74	3368.30	2348	0	7
2025.06.19	12:15:00	3368.30	3373.70	3367.52	3372.57	2326	0	7
2025.06.19	12:30:00	3372.57	3372.79	3370.58	3370.97	1896	0	7
2025.06.19	12:45:00	3370.97	3373.52	3369.62	3370.36	1927	0	7
2025.06.19	13:00:00	3370.35	3373.82	3369.14	3373.49	1881	0	7
2025.06.19	13:15:00	3373.49	3377.92	3372.80	3376.13	1897	0	7
2025.06.19	13:30:00	3376.13	3379.14	3375.59	3377.04	1744	0	7
2025.06.19	13:45:00	3377.04	3378.37	3373.67	3375.00	1805	0	7
2025.06.19	14:00:00	3375.10	3375.53	3371.89	3373.11	2400	0	7
2025.06.19	14:15:00	3373.11	3374.39	3372.07	3373.92	1525	0	7
2025.06.19	14:30:00	3373.92	3374.61	3371.81	3373.09	1372	0	7
2025.06.19	14:45:00	3373.09	3373.88	3370.46	3372.00	1354	0	7
2025.06.19	15:00:00	3372.00	3372.58	3365.65	3365.93	2463	0	7
2025.06.19	15:15:00	3366.11	3367.72	3363.81	3365.43	2180	0	7
2025.06.19	15:30:00	3365.43	3371.35	3364.60	3367.25	2202	0	7
2025.06.19	15:45:00	3367.25	3369.97	3365.87	3368.02	1893	0	7
2025.06.19	16:00:00	3368.01	3368.97	3365.03	3367.02	2828	0	7
2025.06.19	16:15:00	3366.99	3368.43	3361.59	3362.94	2397	0	7
2025.06.19	16:30:00	3362.91	3369.18	3361.76	3367.77	3076	0	7
2025.06.19	16:45:00	3367.71	3372.96	3367.71	3369.53	2679	0	7
2025.06.19	17:00:00	3369.44	3370.99	3366.62	3368.73	2781	0	7
2025.06.19	17:15:00	3368.73	3369.51	3362.23	3362.25	2557	0	7
2025.06.19	17:30:00	3362.24	3366.84	3361.69	3366.41	2522	0	7
2025.06.19	17:45:00	3366.42	3366.76	3364.37	3364.75	1962	0	7
2025.06.19	18:00:00	3364.75	3368.48	3362.35	3366.53	2973	0	7
2025.06.19	18:15:00	3366.53	3370.13	3365.80	3367.41	1643	0	7
2025.06.19	18:30:00	3367.39	3368.47	3365.90	3367.33	1490	0	7
2025.06.19	18:45:00	3367.35	3372.13	3365.45	3369.27	2489	0	7
2025.06.19	19:00:00	3369.27	3369.57	3367.33	3367.53	1153	0	7
2025.06.19	19:15:00	3367.53	3371.65	3366.18	3369.88	1861	0	7
2025.06.19	19:30:00	3369.88	3370.57	3366.91	3369.65	1375	0	7
2025.06.19	19:45:00	3369.65	3371.70	3369.35	3371.13	1398	0	7
2025.06.19	20:00:00	3371.05	3374.09	3371.00	3373.41	1377	0	7
2025.06.20	01:00:00	3370.53	3370.53	3362.03	3364.93	1089	0	7
2025.06.20	01:15:00	3364.93	3367.59	3363.98	3366.44	949	0	7
2025.06.20	01:30:00	3366.37	3366.86	3362.46	3364.53	1281	0	7
2025.06.20	01:45:00	3364.53	3365.88	3364.13	3365.73	670	0	7
2025.06.20	02:00:00	3365.83	3366.58	3363.69	3366.57	574	0	7
2025.06.20	02:15:00	3366.57	3370.49	3366.47	3368.44	866	0	7
2025.06.20	02:30:00	3368.46	3368.77	3365.49	3367.33	1128	0	7
2025.06.20	02:45:00	3367.33	3370.13	3367.33	3368.81	1399	0	7
2025.06.20	03:00:00	3368.81	3370.39	3366.99	3368.45	1640	0	7
2025.06.20	03:15:00	3368.45	3368.97	3365.68	3365.87	1176	0	7
2025.06.20	03:30:00	3365.83	3366.93	3364.73	3365.99	982	0	7
2025.06.20	03:45:00	3365.99	3369.18	3364.79	3368.00	1851	0	7
2025.06.20	04:00:00	3368.00	3368.31	3358.81	3359.20	2793	0	7
2025.06.20	04:15:00	3359.20	3362.84	3357.41	3361.73	2352	0	7
2025.06.20	04:30:00	3361.83	3362.94	3359.18	3361.22	1604	0	7
2025.06.20	04:45:00	3361.22	3364.40	3356.23	3356.52	1916	0	7
2025.06.20	05:00:00	3356.52	3360.57	3355.93	3356.16	1912	0	7
2025.06.20	05:15:00	3356.16	3358.46	3355.86	3357.35	1217	0	7
2025.06.20	05:30:00	3357.35	3358.04	3353.03	3356.46	2785	0	7
2025.06.20	05:45:00	3356.46	3356.94	3351.70	3352.42	2201	0	7
2025.06.20	06:00:00	3352.52	3354.10	3344.78	3346.68	3123	0	7
2025.06.20	06:15:00	3346.66	3352.71	3346.43	3352.48	2544	0	7
2025.06.20	06:30:00	3352.48	3355.24	3350.88	3354.72	1792	0	7
2025.06.20	06:45:00	3354.72	3356.24	3352.80	3355.56	1547	0	7
2025.06.20	07:00:00	3355.56	3355.74	3354.03	3355.46	1376	0	7
2025.06.20	07:15:00	3355.46	3357.31	3354.16	3356.68	1109	0	7
2025.06.20	07:30:00	3356.68	3357.89	3356.28	3357.35	786	0	7
2025.06.20	07:45:00	3357.35	3357.67	3352.58	3354.31	1387	0	7
2025.06.20	08:00:00	3354.32	3355.15	3352.28	3352.92	1131	0	7
2025.06.20	08:15:00	3352.92	3353.41	3349.25	3349.27	1303	0	7
2025.06.20	08:30:00	3349.27	3352.91	3346.72	3349.71	2741	0	7
2025.06.20	08:45:00	3349.71	3349.96	3342.69	3344.76	2387	0	7
2025.06.20	09:00:00	3344.76	3348.41	3342.21	3348.20	2705	0	7
2025.06.20	09:15:00	3348.20	3348.75	3343.44	3344.12	2380	0	7
2025.06.20	09:30:00	3344.16	3345.22	3340.36	3340.99	2833	0	7
2025.06.20	09:45:00	3340.99	3346.16	3340.86	3345.29	2227	0	7
2025.06.20	10:00:00	3345.29	3354.43	3343.36	3353.16	2850	0	7
2025.06.20	10:15:00	3353.33	3355.43	3349.97	3352.05	2088	0	7
2025.06.20	10:30:00	3352.02	3352.13	3347.53	3348.17	1922	0	7
2025.06.20	10:45:00	3348.17	3349.81	3346.17	3347.69	1690	0	7
2025.06.20	11:00:00	3347.69	3349.22	3346.78	3348.66	1774	0	7
2025.06.20	11:15:00	3348.66	3350.34	3347.64	3348.98	1620	0	7
2025.06.20	11:30:00	3348.96	3352.40	3348.41	3352.38	1703	0	7
2025.06.20	11:45:00	3352.39	3352.51	3349.66	3351.09	1457	0	7
2025.06.20	12:00:00	3351.09	3354.23	3349.31	3354.06	1803	0	7
2025.06.20	12:15:00	3354.06	3356.90	3352.39	3356.04	1910	0	7
2025.06.20	12:30:00	3355.89	3358.70	3355.61	3358.33	1683	0	7
2025.06.20	12:45:00	3358.33	3359.24	3354.42	3355.31	2126	0	7
2025.06.20	13:00:00	3355.31	3356.88	3355.06	3356.36	1479	0	7
2025.06.20	13:15:00	3356.36	3357.97	3355.24	3356.50	1162	0	7
2025.06.20	13:30:00	3356.50	3356.98	3355.15	3356.73	1034	0	7
2025.06.20	13:45:00	3356.73	3357.50	3355.42	3355.42	1328	0	7
2025.06.20	14:00:00	3355.42	3356.05	3353.00	3354.34	1531	0	7
2025.06.20	14:15:00	3354.34	3354.54	3351.19	3352.02	1248	0	7
2025.06.20	14:30:00	3351.98	3355.51	3351.15	3351.77	1751	0	7
2025.06.20	14:45:00	3351.46	3354.07	3346.61	3347.09	3513	0	7
2025.06.20	15:00:00	3347.08	3350.54	3345.80	3348.10	2276	0	7
2025.06.20	15:15:00	3348.10	3350.80	3346.69	3348.53	1998	0	7
2025.06.20	15:30:00	3348.53	3349.39	3341.95	3346.64	3735	0	7
